x1,x2,x3,x4,t
-11.732669,-17.162270,23.862176,-55.159482,26.000000
-12.262130,-17.400835,25.282500,-57.901259,26.010000
-12.756043,-17.473110,26.772254,-60.859732,26.020000
-13.200939,-17.358609,28.301183,-63.995102,26.030000
-13.582948,-17.042802,29.832729,-67.249907,26.040000
-13.888518,-16.519307,31.325551,-70.549567,26.050000
-14.105244,-15.791624,32.735883,-73.805195,26.060000
-14.222757,-14.874063,34.020558,-76.918806,26.070000
-14.233554,-13.791564,35.140363,-79.790519,26.080000
-14.133684,-12.578304,36.063250,-82.326855,26.090000
-13.923172,-11.275186,36.766918,-84.448868,26.100000
-13.606127,-9.926535,37.240339,-86.098735,26.110000
-13.190506,-8.576498,37.484024,-87.243782,26.120000
-12.687560,-7.265685,37.509021,-87.877399,26.130000
-12.111055,-6.028496,37.334925,-88.017014,26.140000
-11.476344,-4.891423,36.987281,-87.699776,26.150000
-10.799429,-3.872407,36.494829,-86.976969,26.160000
-10.096090,-2.981120,35.886978,-85.908132,26.170000
-9.381167,-2.219948,35.191767,-84.555710,26.180000
-8.668014,-1.585384,34.434451,-82.980744,26.190000
-7.968159,-1.069574,33.636680,-81.239794,26.200000
-7.291137,-0.661802,32.816220,-79.383051,26.210000
-6.644470,-0.349781,31.987048,-77.453468,26.220000
-6.033763,-0.120696,31.159722,-75.486634,26.230000
-5.462873,0.038023,30.341871,-73.511176,26.240000
-4.934128,0.138177,29.538738,-71.549454,26.250000
-4.448565,0.190472,28.753699,-69.618400,26.260000
-4.006160,0.204358,27.988726,-67.730386,26.270000
-3.606058,0.187981,27.244778,-65.894055,26.280000
-3.246770,0.148218,26.522109,-64.115064,26.290000
-2.926353,0.090759,25.820515,-62.396742,26.300000
-2.642562,0.020215,25.139507,-60.740636,26.310000
-2.392971,-0.059752,24.478442,-59.146970,26.320000
-2.175081,-0.146310,23.836608,-57.615013,26.330000
-1.986393,-0.237338,23.213283,-56.143372,26.340000
-1.824476,-0.331310,22.607769,-54.730229,26.350000
-1.687009,-0.427204,22.019416,-53.373514,26.360000
-1.571817,-0.524410,21.447625,-52.071041,26.370000
-1.476888,-0.622658,20.891858,-50.820611,26.380000
-1.400392,-0.721958,20.351633,-49.620079,26.390000
-1.340685,-0.822544,19.826525,-48.467410,26.400000
-1.296310,-0.924834,19.316158,-47.360709,26.410000
-1.265998,-1.029398,18.820206,-46.298242,26.420000
-1.248657,-1.136927,18.338392,-45.278449,26.430000
-1.243376,-1.248221,17.870481,-44.299949,26.440000
-1.249405,-1.364169,17.416285,-43.361540,26.450000
-1.266159,-1.485742,16.975661,-42.462196,26.460000
-1.293202,-1.613987,16.548517,-41.601063,26.470000
-1.330243,-1.750030,16.134814,-40.777454,26.480000
-1.377131,-1.895071,15.734570,-39.990846,26.490000
-1.433846,-2.050392,15.347873,-39.240876,26.500000
-1.500497,-2.217358,14.974884,-38.527340,26.510000
-1.577316,-2.397430,14.615855,-37.850189,26.520000
-1.664658,-2.592167,14.271139,-37.209538,26.530000
-1.762996,-2.803239,13.941209,-36.605666,26.540000
-1.872924,-3.032430,13.626680,-36.039029,26.550000
-1.995155,-3.281651,13.328334,-35.510272,26.560000
-2.130521,-3.552945,13.047145,-35.020248,26.570000
-2.279978,-3.848489,12.784324,-34.570045,26.580000
-2.444603,-4.170598,12.541348,-34.161019,26.590000
-2.625598,-4.521720,12.320020,-33.794835,26.600000
-2.824290,-4.904426,12.122521,-33.473526,26.610000
-3.042129,-5.321389,11.951472,-33.199565,26.620000
-3.280685,-5.775354,11.810019,-32.975949,26.630000
-3.541641,-6.269085,11.701907,-32.806322,26.640000
-3.826783,-6.805300,11.631583,-32.695106,26.650000
-4.137978,-7.386566,11.604299,-32.647686,26.660000
-4.477147,-8.015168,11.626214,-32.670621,26.670000
-4.846224,-8.692928,11.704511,-32.771908,26.680000
-5.247104,-9.420972,11.847496,-32.961289,26.690000
-5.681560,-10.199427,12.064679,-33.250611,26.700000
-6.151147,-11.027044,12.366815,-33.654222,26.710000
-6.657067,-11.900739,12.765886,-34.189393,26.720000
-7.200004,-12.815036,13.274973,-34.876710,26.730000
-7.779915,-13.761439,13.907993,-35.740385,26.740000
-8.395778,-14.727737,14.679230,-36.808371,26.750000
-9.045298,-15.697297,15.602606,-38.112125,26.760000
-9.724576,-16.648420,16.690634,-39.685815,26.770000
-10.427753,-17.553881,17.953008,-41.564721,26.780000
-11.146663,-18.380821,19.394813,-43.782553,26.790000
-11.870534,-19.091188,21.014423,-46.367471,26.800000
-12.585791,-19.642960,22.801230,-49.336733,26.810000
-13.276045,-19.992332,24.733501,-52.690180,26.820000
-13.922340,-20.096965,26.776757,-56.403224,26.830000
-14.503731,-19.920205,28.883214,-60.420520,26.840000
-14.998250,-19.435890,30.992788,-64.651965,26.850000
-15.384228,-18.633087,33.036060,-68.972853,26.860000
-15.641916,-17.519831,34.939234,-73.229626,26.870000
-15.755207,-16.124926,36.630677,-77.251600,26.880000
-15.713250,-14.497050,38.048090,-80.867505,26.890000
-15.511674,-12.700961,39.145056,-83.924060,26.900000
-15.153224,-10.811265,39.895656,-86.302890,26.910000
-14.647650,-8.904835,40.296249,-87.932233,26.920000
-14.010893,-7.053286,40.364153,-88.791266,26.930000
-13.263681,-5.316837,40.133699,-88.906842,26.940000
-12.429783,-3.740441,39.650661,-88.344265,26.950000
-11.534179,-2.352442,38.966259,-87.194843,26.960000
-10.601398,-1.165452,38.131773,-85.563013,26.970000
-9.654165,-0.178782,37.194437,-83.555182,26.980000
-8.712464,0.618344,36.194869,-81.271441,26.990000
-7.792999,1.243449,35.165923,-78.800391,27.000000
-6.909015,1.717814,34.132660,-76.216681,27.010000
-6.070387,2.064084,33.113068,-73.580589,27.020000
-5.283904,2.304525,32.119173,-70.938927,27.030000
-4.553656,2.459887,31.158277,-68.326657,27.040000
-3.881471,2.548764,30.234143,-65.768791,27.050000
-3.267346,2.587323,29.348021,-63.282276,27.060000
-2.709864,2.589282,28.499494,-60.877711,27.070000
-2.206548,2.566047,27.687115,-58.560831,27.080000
-1.754174,2.526938,26.908883,-56.333737,27.090000
-1.349029,2.479450,26.162564,-54.195885,27.100000
-0.987118,2.429522,25.445914,-52.144866,27.110000
-0.664324,2.381791,24.756803,-50.177015,27.120000
-0.376536,2.339831,24.093295,-48.287863,27.130000
-0.119735,2.306356,23.453674,-46.472488,27.140000
0.109937,2.283400,22.836452,-44.725756,27.150000
0.316139,2.272471,22.240363,-43.042509,27.160000
0.502308,2.274685,21.664345,-41.417681,27.170000
0.671640,2.290864,21.107519,-39.846380,27.180000
0.827100,2.321637,20.569171,-38.323935,27.190000
0.971421,2.367506,20.048736,-36.845920,27.200000
1.107121,2.428909,19.545779,-35.408158,27.210000
1.236519,2.506268,19.059993,-34.006714,27.220000
1.361755,2.600031,18.591182,-32.637877,27.230000
1.484810,2.710698,18.139267,-31.298136,27.240000
1.607526,2.838854,17.704283,-29.984156,27.250000
1.731633,2.985181,17.286381,-28.692740,27.260000
1.858766,3.150479,16.885843,-27.420803,27.270000
1.990485,3.335675,16.503088,-26.165332,27.280000
2.128299,3.541832,16.138690,-24.923351,27.290000
2.273678,3.770152,15.793401,-23.691879,27.300000
2.428076,4.021978,15.468171,-22.467894,27.310000
2.592942,4.298794,15.164181,-21.248281,27.320000
2.769735,4.602212,14.882875,-20.029785,27.330000
2.959934,4.933964,14.626004,-18.808953,27.340000
3.165048,5.295879,14.395670,-17.582068,27.350000
3.386620,5.689853,14.194378,-16.345071,27.360000
3.626226,6.117810,14.025097,-15.093474,27.370000
3.885477,6.581639,13.891325,-13.822251,27.380000
4.166004,7.083123,13.797155,-12.525712,27.390000
4.469445,7.623837,13.747350,-11.197355,27.400000
4.797414,8.205015,13.747414,-9.829689,27.410000
5.151469,8.827387,13.803655,-8.414038,27.420000
5.533055,9.490970,13.923233,-6.940314,27.430000
5.943435,10.194809,14.114190,-5.396772,27.440000
6.383605,10.936669,14.385426,-3.769764,27.450000
6.854174,11.712669,14.746619,-2.043506,27.460000
7.355230,12.516865,15.208062,-0.199902,27.470000
7.886166,13.340796,15.780364,1.781515,27.480000
8.445489,14.173007,16.474017,3.923446,27.490000
9.030593,14.998610,17.298749,6.250385,27.500000
9.637524,15.798922,18.262679,8.787729,27.510000
10.260734,16.551290,19.371218,11.560306,27.520000
10.892858,17.229203,20.625768,14.590166,27.530000
11.524541,17.802818,22.022256,17.893572,27.540000
12.144358,18.240032,23.549644,21.477210,27.550000
12.738876,18.508190,25.188603,25.333859,27.560000
13.292895,18.576445,26.910639,29.437996,27.570000
13.789934,18.418674,28.677951,33.742113,27.580000
14.212949,18.016671,30.444353,38.174718,27.590000
14.545296,17.363214,32.157413,42.641027,27.600000
14.771859,16.464440,33.761825,47.027101,27.610000
14.880243,15.340987,35.203726,51.207556,27.620000
14.861884,14.027469,36.435414,55.056166,27.630000
14.712915,12.570157,37.419721,58.457788,27.640000
14.434654,11.023100,38.133292,61.319563,27.650000
14.033617,9.443267,38.568177,63.579303,27.660000
13.521057,7.885520,38.731520,65.209643,27.670000
12.912094,6.398213,38.643500,66.217509,27.680000
12.224562,5.020047,38.334030,66.639538,27.690000
11.477742,3.778447,37.838888,66.534784,27.700000
10.691134,2.689436,37.195945,65.976363,27.710000
9.883397,1.758699,36.441987,65.043477,27.720000
9.071523,0.983406,35.610413,63.814788,27.730000
8.270298,0.354371,34.729859,62.363618,27.740000
7.492003,-0.141811,33.823651,60.754982,27.750000
6.746350,-0.520880,32.909881,59.044191,27.760000
6.040576,-0.799404,32.001906,57.276631,27.770000
5.379663,-0.993661,31.109054,55.488330,27.780000
4.766612,-1.118902,30.237412,53.706968,27.790000
4.202758,-1.188900,29.390579,51.953083,27.800000
3.688076,-1.215752,28.570327,50.241293,27.810000
3.221479,-1.209827,27.777153,48.581454,27.820000
2.801075,-1.179837,27.010711,46.979673,27.830000
2.424400,-1.132965,26.270138,45.439180,27.840000
2.088607,-1.075031,25.554292,43.961048,27.850000
1.790626,-1.010667,24.861908,42.544780,27.860000
1.527287,-0.943489,24.191708,41.188772,27.870000
1.295423,-0.876266,23.542467,39.890678,27.880000
1.091937,-0.811062,22.913043,38.647689,27.890000
0.913860,-0.749367,22.302397,37.456745,27.900000
0.758387,-0.692218,21.709591,36.314686,27.910000
0.622900,-0.640286,21.133789,35.218370,27.920000
0.504978,-0.593966,20.574244,34.164744,27.930000
0.402407,-0.553442,20.030286,33.150901,27.940000
0.313171,-0.518746,19.501318,32.174104,27.950000
0.235449,-0.489798,18.986795,31.231808,27.960000
0.167606,-0.466449,18.486225,30.321663,27.970000
0.108178,-0.448510,17.999155,29.441507,27.980000
0.055859,-0.435771,17.525165,28.589364,27.990000
0.009488,-0.428025,17.063867,27.763427,28.000000
-0.031966,-0.425074,16.614893,26.962048,28.010000
-0.069420,-0.426750,16.177899,26.183720,28.020000
-0.103688,-0.432914,15.752558,25.427065,28.030000
-0.135493,-0.443464,15.338559,24.690816,28.040000
-0.165486,-0.458344,14.935607,23.973806,28.050000
-0.194249,-0.477541,14.543419,23.274953,28.060000
-0.222312,-0.501092,14.161726,22.593249,28.070000
-0.250160,-0.529085,13.790271,21.927747,28.080000
-0.278242,-0.561661,13.428813,21.277554,28.090000
-0.306981,-0.599013,13.077119,20.641818,28.100000
-0.336781,-0.641395,12.734974,20.019722,28.110000
-0.368033,-0.689119,12.402176,19.410477,28.120000
-0.401127,-0.742559,12.078538,18.813312,28.130000
-0.436450,-0.802157,11.763891,18.227469,28.140000
-0.474402,-0.868424,11.458086,17.652201,28.150000
-0.515395,-0.941948,11.160994,17.086760,28.160000
-0.559861,-1.023397,10.872512,16.530395,28.170000
-0.608260,-1.113528,10.592566,15.982346,28.180000
-0.661085,-1.213192,10.321114,15.441840,28.190000
-0.718866,-1.323346,10.058154,14.908083,28.200000
-0.782181,-1.445057,9.803728,14.380256,28.210000
-0.851660,-1.579519,9.557937,13.857507,28.220000
-0.927994,-1.728061,9.320943,13.338946,28.230000
-1.011938,-1.892157,9.092988,12.823632,28.240000
-1.104329,-2.073446,8.874408,12.310568,28.250000
-1.206083,-2.273742,8.665652,11.798687,28.260000
-1.318215,-2.495050,8.467307,11.286836,28.270000
-1.441841,-2.739580,8.280124,10.773758,28.280000
-1.578193,-3.009766,8.105056,10.258070,28.290000
-1.728629,-3.308276,7.943299,9.738232,28.300000
-1.894644,-3.638027,7.796341,9.212510,28.310000
-2.077879,-4.002191,7.666031,8.678926,28.320000
-2.280133,-4.404200,7.554648,8.135195,28.330000
-2.503376,-4.847738,7.464991,7.578639,28.340000
-2.749749,-5.336724,7.400489,7.006079,28.350000
-3.021574,-5.875272,7.365326,6.413696,28.360000
-3.321351,-6.467632,7.364585,5.796840,28.370000
-3.651746,-7.118090,7.404423,5.149789,28.380000
-4.015581,-7.830822,7.492256,4.465443,28.390000
-4.415787,-8.609691,7.636973,3.734917,28.400000
-4.855363,-9.457953,7.849154,2.947046,28.410000
-5.337284,-10.377862,8.141291,2.087755,28.420000
-5.864388,-11.370153,8.527976,1.139307,28.430000
-6.439213,-12.433349,9.026033,0.079423,28.440000
-7.063774,-13.562907,9.654528,-1.119694,28.450000
-7.739270,-14.750158,10.434580,-2.492344,28.460000
-8.465715,-15.981064,11.388878,-4.080180,28.470000
-9.241468,-17.234840,12.540756,-5.932647,28.480000
-10.062681,-18.482549,13.912698,-8.106615,28.490000
-10.922678,-19.685873,15.524101,-10.664645,28.500000
-11.811281,-20.796381,17.388229,-13.671192,28.510000
-12.714186,-21.755715,19.508352,-17.186031,28.520000
-13.612477,-22.497255,21.873310,-21.254415,28.530000
-14.482437,-22.949755,24.453039,-25.894092,28.540000
-15.295834,-23.043316,27.194958,-31.080369,28.550000
-16.020861,-22.717591,30.022434,-36.731937,28.560000
-16.623846,-21.931434,32.836644,-42.701587,28.570000
-17.071723,-20.672366,35.522776,-48.776586,28.580000
-17.335074,-18.963602,37.960648,-54.692398,28.590000
-17.391331,-16.866304,40.038467,-60.160184,28.600000
-17.227592,-14.475525,41.667174,-64.903911,28.610000
-16.842471,-11.909920,42.792068,-68.698671,28.620000
-16.246566,-9.297146,43.398870,-71.400437,28.630000
-15.461410,-6.758243,43.512837,-72.959843,28.640000
-14.517136,-4.394443,43.191547,-73.417914,28.650000
-13.449327,-2.278889,42.513654,-72.887258,28.660000
-12.295655,-0.454058,41.566567,-71.525684,28.670000
-11.092848,1.065885,40.435661,-69.509550,28.680000
-9.874333,2.289536,39.196589,-67.012048,28.690000
-8.668715,3.241394,37.911078,-64.188699,28.700000
-7.499047,3.955250,36.625766,-61.169915,28.710000
-6.382750,4.468718,35.373172,-58.059051,28.720000
-5.331989,4.819268,34.173868,-54.934022,28.730000
-4.354321,5.041700,33.039096,-51.850758,28.740000
-3.453459,5.166789,31.973308,-48.847277,28.750000
-2.630050,5.220789,30.976367,-45.947636,28.760000
-1.882402,5.225480,30.045293,-43.165380,28.770000
-1.207111,5.198538,29.175559,-40.506377,28.780000
-0.599594,5.154041,28.362001,-37.971052,28.790000
-0.054517,5.103026,27.599415,-35.556083,28.800000
0.433873,5.054019,26.882921,-33.255674,28.810000
0.871489,5.013510,26.208162,-31.062479,28.820000
1.264219,4.986373,25.571394,-28.968275,28.830000
1.617790,4.976209,24.969496,-26.964425,28.840000
1.937677,4.985639,24.399955,-25.042207,28.850000
2.229047,5.016532,23.860812,-23.193026,28.860000
2.496722,5.070198,23.350614,-21.408552,28.870000
2.745170,5.147537,22.868360,-19.680790,28.880000
2.978506,5.249156,22.413450,-18.002118,28.890000
3.200499,5.375454,21.985648,-16.365288,28.900000
3.414591,5.526696,21.585049,-14.763404,28.910000
3.623915,5.703056,21.212057,-13.189882,28.920000
3.831322,5.904644,20.867367,-11.638407,28.930000
4.039399,6.131527,20.551956,-10.102873,28.940000
4.250490,6.383725,20.267083,-8.577322,28.950000
4.466716,6.661203,20.014284,-7.055874,28.960000
4.689990,6.963845,19.795384,-5.532664,28.970000
4.922025,7.291417,19.612490,-4.001768,28.980000
5.164343,7.643522,19.468004,-2.457135,28.990000
5.418271,8.019538,19.364617,-0.892518,29.000000
5.684938,8.418544,19.305303,0.698589,29.010000
5.965260,8.839236,19.293301,2.323006,29.020000
6.259918,9.279828,19.332087,3.987913,29.030000
6.569334,9.737947,19.425321,5.700872,29.040000
6.893627,10.210511,19.576773,7.469830,29.050000
7.232574,10.693616,19.790224,9.303070,29.060000
7.585557,11.182409,20.069319,11.209117,29.070000
7.951506,11.670987,20.417395,13.196575,29.080000
8.328833,12.152309,20.837247,15.273868,29.090000
8.715378,12.618147,21.330863,17.448873,29.100000
9.108343,13.059102,21.899105,19.728430,29.110000
9.504252,13.464682,22.541359,22.117719,29.120000
9.898911,13.823490,23.255169,24.619491,29.130000
10.287412,14.123520,24.035877,27.233205,29.140000
10.664157,14.352590,24.876303,29.954080,29.150000
11.022935,14.498891,25.766522,32.772175,29.160000
11.357049,14.551664,26.693766,35.671579,29.170000
11.659493,14.501949,27.642525,38.629863,29.180000
11.923196,14.343362,28.594866,41.617929,29.190000
12.141307,14.072814,29.531002,44.600400,29.200000
12.307515,13.691094,30.430095,47.536635,29.210000
12.416390,13.203219,31.271266,50.382381,29.220000
12.463700,12.618478,32.034705,53.091996,29.230000
12.446699,11.950138,32.702805,55.621044,29.240000
12.364332,11.214796,33.261170,57.929000,29.250000
12.217347,10.431456,33.699398,59.981760,29.260000
12.008302,9.620394,34.011544,61.753645,29.270000
11.741452,8.801964,34.196220,63.228687,29.280000
11.422543,7.995455,34.256339,64.401065,29.290000
11.058518,7.218126,34.198550,65.274716,29.300000
10.657172,6.484489,34.032462,65.862235,29.310000
10.226790,5.805893,33.769763,66.183277,29.320000
9.775789,5.190391,33.423325,66.262693,29.330000
9.312395,4.642867,33.006395,66.128616,29.340000
8.844375,4.165346,32.531917,65.810700,29.350000
8.378829,3.757438,32.012029,65.338612,29.360000
7.922050,3.416840,31.457717,64.740854,29.370000
7.479436,3.139834,30.878640,64.043924,29.380000
7.055472,2.921767,30.283068,63.271787,29.390000
6.653745,2.757458,29.677925,62.445609,29.400000
6.276994,2.641536,29.068895,61.583702,29.410000
5.927190,2.568708,28.460564,60.701618,29.420000
5.605624,2.533951,27.856579,59.812348,29.430000
5.313005,2.532646,27.259810,58.926576,29.440000
5.049557,2.560659,26.672499,58.052966,29.450000
4.815115,2.614387,26.096394,57.198452,29.460000
4.609214,2.690760,25.532867,56.368515,29.470000
4.431165,2.787241,24.983013,55.567443,29.480000
4.280130,2.901791,24.447727,54.798563,29.490000
4.155178,3.032838,23.927774,54.064447,29.500000
4.055337,3.179235,23.423839,53.367092,29.510000
3.979639,3.340215,22.936575,52.708066,29.520000
3.927151,3.515352,22.466633,52.088643,29.530000
3.897002,3.704517,22.014696,51.509908,29.540000
3.888407,3.907838,21.581504,50.972846,29.550000
3.900677,4.125664,21.167877,50.478422,29.560000
3.933230,4.358528,20.774735,50.027643,29.570000
3.985600,4.607116,20.403124,49.621616,29.580000
4.057436,4.872233,20.054234,49.261596,29.590000
4.148499,5.154768,19.729423,48.949028,29.600000
4.258665,5.455667,19.430240,48.685598,29.610000
4.387908,5.775889,19.158447,48.473266,29.620000
4.536298,6.116372,18.916047,48.314318,29.630000
4.703984,6.477985,18.705307,48.211405,29.640000
4.891178,6.861477,18.528779,48.167595,29.650000
5.098134,7.267416,18.389327,48.186425,29.660000
5.325125,7.696113,18.290139,48.271956,29.670000
5.572413,8.147543,18.234740,48.428830,29.680000
5.840210,8.621245,18.226992,48.662323,29.690000
6.128641,9.116205,18.271077,48.978401,29.700000
6.437689,9.630732,18.371466,49.383754,29.710000
6.767139,10.162311,18.532853,49.885816,29.720000
7.116512,10.707454,18.760059,50.492746,29.730000
7.484990,11.261539,19.057895,51.213355,29.740000
